SecuCode,InfoPublDate,tag
600629,2011-05-05,电力设备
600629,2014-05-05,建材
600629,2018-06-07,建筑
600630,2003-01-01,纺织服装
600630,2011-05-05,纺织服装
600631,2003-01-01,商贸零售
600631,2014-07-07,商贸零售
600633,2003-01-01,房地产
600633,2011-05-05,基础化工
600633,2012-05-02,传媒
600634,2003-01-01,房地产
600634,2012-10-10,钢铁
600634,2018-02-27,综合
600635,2003-01-01,电力及公用事业
600636,2003-01-01,基础化工
600637,2003-01-01,家电
600637,2012-02-01,传媒
600638,2003-01-01,房地产
600639,2003-01-01,房地产
600640,2003-01-01,房地产
600640,2011-05-05,通信
600640,2013-01-07,餐饮旅游
600640,2017-08-03,餐饮旅游
600640,2018-06-07,传媒
600641,2003-01-01,房地产
600642,2003-01-01,电力及公用事业
600642,2011-05-05,石油石化
600642,2012-10-10,综合
600642,2015-05-01,电力及公用事业
600643,2010-09-20,非银行金融
600643,2012-05-02,综合
600643,2019-07-22,非银行金融
600644,2003-01-01,电力及公用事业
600645,2003-01-01,医药
600647,2003-01-01,房地产
600648,2003-01-01,商贸零售
600648,2019-07-22,房地产
600649,2003-01-01,综合
600649,2015-05-01,房地产
600650,2003-01-01,交通运输
600651,2003-01-01,家电
600652,2003-01-01,煤炭
600652,2015-04-01,传媒
600653,2003-01-01,汽车
600653,2011-05-05,汽车
600654,2003-01-01,电子元器件
600654,2018-06-07,计算机
600655,2003-01-01,商贸零售
600656,2003-01-01,医药
600656,2009-05-01,机械
600656,2011-05-05,电力及公用事业
600656,2013-05-03,汽车
600657,2003-01-01,计算机
600657,2009-05-01,房地产
600658,2003-01-01,房地产
600660,2003-01-01,汽车
600661,2003-01-01,综合
600661,2012-10-10,传媒
600662,2003-01-01,交通运输
600663,2003-01-01,房地产
600664,2003-01-01,医药
600665,2003-01-01,钢铁
600665,2004-05-01,房地产
600666,2003-01-01,医药
600666,2017-10-17,机械
600667,2003-01-01,纺织服装
600667,2013-06-02,电子元器件
600668,2003-01-01,综合
600671,2003-01-01,医药
600673,2003-01-01,有色金属
600674,2003-01-01,钢铁
600674,2005-05-01,电力及公用事业
600675,2003-01-01,房地产
600676,2003-01-01,交通运输
600676,2011-05-05,汽车
600677,2003-01-01,国防军工
600678,2003-01-01,建材
600679,2003-01-01,房地产
600679,2011-05-05,轻工制造
600680,2003-01-01,通信
600681,2003-01-01,轻工制造
600681,2011-05-05,房地产
600681,2017-03-06,电力及公用事业
600682,2003-01-01,商贸零售
600683,2003-01-01,商贸零售
600683,2010-05-01,房地产
600684,2003-01-01,房地产
600685,2003-01-01,机械
600685,2015-10-01,国防军工
600686,2003-01-01,汽车
600687,2003-01-01,计算机
600687,2009-05-01,房地产
600687,2014-05-05,有色金属
600688,2003-01-01,石油石化
600689,2003-01-01,商贸零售
600689,2017-05-12,纺织服装
600690,2003-01-01,家电
600691,2003-01-01,综合
600691,2014-05-05,基础化工
600692,2003-01-01,交通运输
600693,2003-01-01,商贸零售
600694,2003-01-01,商贸零售
600695,2003-01-01,农林牧渔
600695,2017-03-06,非银行金融
600696,2003-01-01,房地产
600697,2003-01-01,商贸零售
600698,2003-01-01,汽车
600698,2014-05-05,汽车
600699,2003-01-01,基础化工
600699,2011-05-05,基础化工
600699,2014-05-05,汽车
600701,2003-01-01,农林牧渔
600701,2012-05-02,综合
600701,2018-02-27,计算机
600702,2003-01-01,食品饮料
600703,2003-01-01,电子元器件
600704,2003-01-01,汽车
600704,2011-05-05,商贸零售
600704,2011-09-01,汽车
600704,2018-02-27,综合
600705,2003-01-01,综合
600705,2015-05-01,非银行金融
600706,2003-01-01,医药
600706,2012-10-10,餐饮旅游
600707,2003-01-01,电子元器件
600708,2003-01-01,交通运输
600708,2018-02-27,房地产
600710,2003-01-01,机械
600710,2019-07-22,商贸零售
600711,2003-01-01,计算机
600711,2007-05-01,有色金属
600711,2010-05-01,计算机
600711,2011-05-05,商贸零售
600711,2017-01-24,有色金属
600712,2003-01-01,商贸零售
600713,2003-01-01,医药
600714,2003-01-01,钢铁
600714,2007-11-01,有色金属
600714,2010-05-01,煤炭
600715,2003-01-01,汽车
600715,2014-10-09,传媒
600716,2003-01-01,建材
600716,2010-05-01,房地产
600717,2003-01-01,交通运输
600718,2003-01-01,计算机
600719,2003-01-01,电力及公用事业
600720,2003-01-01,建材
600721,2003-01-01,计算机
600721,2005-05-01,餐饮旅游
600721,2011-05-05,煤炭
600721,2017-10-17,医药
600722,2003-01-01,基础化工
600723,2003-01-01,商贸零售
600724,2003-01-01,建材
600724,2011-05-05,房地产
600725,2003-01-01,煤炭
600726,2003-01-01,电力及公用事业
600727,2003-01-01,基础化工
600728,2003-01-01,通信
600728,2018-02-27,计算机
600729,2003-01-01,商贸零售
600730,2003-01-01,计算机
600730,2008-05-01,综合
600731,2003-01-01,基础化工
600732,2003-01-01,机械
600732,2004-11-01,房地产
600733,2003-01-01,房地产
600733,2019-07-22,汽车
600734,2003-01-01,计算机
600734,2009-05-01,房地产
600734,2014-10-09,计算机
600735,2003-01-01,商贸零售
600736,2003-01-01,房地产
600737,2003-01-01,农林牧渔
600738,2003-01-01,商贸零售
600739,2003-01-01,商贸零售
600739,2017-10-17,非银行金融
600740,2003-01-01,煤炭
600741,2003-01-01,交通运输
600741,2009-05-01,汽车
600742,2003-01-01,汽车
600743,2003-01-01,电力及公用事业
600743,2005-11-01,有色金属
600743,2009-05-01,房地产
600744,2003-01-01,电力及公用事业
600745,2003-01-01,电子元器件
600745,2006-05-01,纺织服装
600745,2008-05-01,房地产
600745,2017-09-27,通信
600746,2003-01-01,基础化工
600747,2003-01-01,电子元器件
600747,2008-05-01,房地产
600747,2011-05-05,电子元器件
600748,2003-01-01,房地产
600749,2003-01-01,餐饮旅游
600750,2003-01-01,医药
600751,2003-01-01,交通运输
600753,2003-01-01,家电
600753,2006-05-01,交通运输
600753,2006-11-01,房地产
600753,2013-05-03,建材
600753,2019-07-22,商贸零售
600754,2003-01-01,餐饮旅游
600755,2003-01-01,商贸零售
600756,2003-01-01,计算机
600757,2003-01-01,纺织服装
600757,2012-05-02,传媒
600758,2003-01-01,电力及公用事业
600758,2017-03-06,煤炭
600759,2003-01-01,房地产
600759,2011-05-05,商贸零售
600759,2014-02-10,房地产
600759,2014-04-01,石油石化
600760,2003-01-01,汽车
600760,2012-05-02,国防军工
600761,2003-01-01,机械
600763,2003-01-01,医药
600764,2003-01-01,通信
600764,2019-07-22,国防军工
600765,2003-01-01,机械
600765,2012-10-10,国防军工
600766,2003-01-01,医药
600766,2009-11-01,房地产
600766,2014-10-09,有色金属
600767,2003-01-01,房地产
600767,2018-02-27,医药
600768,2003-01-01,有色金属
600769,2003-01-01,基础化工
600769,2014-10-09,电力及公用事业
600770,2003-01-01,纺织服装
600770,2007-11-01,计算机
600770,2011-05-05,电力设备
600770,2015-05-01,综合
600771,2003-01-01,医药
600773,2003-01-01,医药
600773,2010-05-01,房地产
600774,2003-01-01,商贸零售
600775,2003-01-01,通信
600776,2003-01-01,通信
600777,2003-01-01,综合
600777,2011-05-05,建筑
600777,2017-03-06,石油石化
600778,2003-01-01,商贸零售
600779,2003-01-01,医药
600779,2004-11-01,食品饮料
600780,2003-01-01,电力及公用事业
600781,2003-01-01,商贸零售
600781,2007-05-01,医药
600782,2003-01-01,钢铁
600783,2003-01-01,农林牧渔
600783,2009-05-01,机械
600783,2011-05-05,建材
600783,2019-07-22,非银行金融
600784,2003-01-01,钢铁
600784,2018-02-27,综合
600785,2003-01-01,商贸零售
600786,2003-01-01,机械
600787,2003-01-01,交通运输
600789,2003-01-01,医药
600790,2003-01-01,房地产
600790,2011-05-05,房地产
600790,2017-01-24,商贸零售
600791,2003-01-01,房地产
600792,2003-01-01,煤炭
600792,2011-05-05,基础化工
600792,2012-05-02,煤炭
600793,2003-01-01,轻工制造
600794,2003-01-01,交通运输
600795,2003-01-01,电力及公用事业
600796,2003-01-01,基础化工
600797,2003-01-01,计算机
600797,2011-05-05,通信
600797,2019-07-22,计算机
600798,2003-01-01,交通运输
600800,2003-01-01,轻工制造
600800,2019-07-22,计算机
600801,2003-01-01,建材
600802,2003-01-01,建材
600803,2003-01-01,基础化工
600804,2003-01-01,钢铁
600804,2008-11-01,通信
600804,2011-05-05,通信
600805,2003-01-01,交通运输
600805,2013-05-03,汽车
600805,2018-02-27,综合
600806,2003-01-01,机械
600807,2003-01-01,房地产
600808,2003-01-01,钢铁
600809,2003-01-01,食品饮料
600810,2003-01-01,基础化工
600811,2003-01-01,商贸零售
600812,2003-01-01,医药
600814,2003-01-01,商贸零售
600815,2003-01-01,机械
600816,2003-01-01,非银行金融
600817,2003-01-01,电子元器件
600817,2009-05-01,房地产
600817,2011-05-05,房地产
600818,2003-01-01,汽车
600819,2003-01-01,建材
600820,2003-01-01,建筑
600821,2003-01-01,商贸零售
600822,2003-01-01,商贸零售
600823,2003-01-01,房地产
600824,2003-01-01,商贸零售
600825,2003-01-01,传媒
600826,2003-01-01,商贸零售
600827,2003-01-01,商贸零售
600828,2003-01-01,商贸零售
600829,2003-01-01,建材
600829,2005-05-01,医药
600829,2018-02-27,医药
600830,2003-01-01,商贸零售
600830,2019-03-14,非银行金融
600831,2003-01-01,传媒
600832,2003-01-01,传媒
600832,2011-05-05,餐饮旅游
600832,2012-12-31,综合
600833,2003-01-01,医药
600834,2003-01-01,交通运输
600835,2003-01-01,机械
600836,2003-01-01,轻工制造
600837,2003-01-01,医药
600837,2008-05-01,非银行金融
600838,2003-01-01,商贸零售
600839,2003-01-01,家电
600840,2003-01-01,房地产
600841,2003-01-01,汽车
600842,2003-01-01,医药
600843,2003-01-01,机械
600844,2003-01-01,农林牧渔
600844,2007-11-01,基础化工
600845,2003-01-01,计算机
600846,2003-01-01,建筑
600847,2003-01-01,汽车
600847,2017-01-24,传媒
600847,2018-02-27,电力设备
600848,2010-09-20,机械
600848,2016-04-25,房地产
600850,2003-01-01,国防军工
600850,2011-05-05,商贸零售
600850,2015-05-01,计算机
600851,2003-01-01,纺织服装
600851,2014-10-09,医药
600853,2003-01-01,建筑
600854,2003-01-01,家电
600855,2003-01-01,医药
600855,2005-10-31,国防军工
600855,2011-05-04,商贸零售
600855,2012-09-28,国防军工
600855,2019-07-22,计算机
600856,2003-01-01,商贸零售
600856,2017-01-24,电力及公用事业
600856,2018-09-07,石油石化
600857,2003-01-01,商贸零售
600858,2003-01-01,商贸零售
600859,2003-01-01,商贸零售
600860,2003-01-01,机械
600861,2003-01-01,商贸零售
600862,2003-01-01,机械
600862,2011-05-05,房地产
600862,2015-10-01,国防军工
600863,2003-01-01,电力及公用事业
600864,2003-01-01,电力及公用事业
600864,2019-07-22,非银行金融
600865,2003-01-01,商贸零售
600866,2010-09-20,食品饮料
600867,2003-01-01,医药
600868,2003-01-01,建筑
600868,2005-11-01,电力及公用事业
600869,2003-01-01,医药
600869,2011-05-05,电力设备
600870,2003-01-01,家电
600871,2003-01-01,基础化工
600871,2017-03-06,石油石化
600872,2003-01-01,综合
600872,2015-05-01,食品饮料
600873,2003-01-01,食品饮料
600874,2003-01-01,电力及公用事业
600875,2003-01-01,电力设备
600876,2003-01-01,建材
600877,2003-01-01,汽车
600877,2019-07-29,综合
600879,2003-01-01,国防军工
600880,2003-01-01,传媒
600880,2011-05-04,轻工制造
600880,2012-04-27,传媒
600881,2003-01-01,建材
600881,2018-06-07,综合
600882,2003-01-01,基础化工
600882,2011-09-01,钢铁
600882,2012-10-10,基础化工
600882,2014-05-05,钢铁
600882,2018-06-07,食品饮料
600883,2003-01-01,建材
600884,2003-01-01,纺织服装
600884,2014-05-05,电子元器件
600885,2003-01-01,电力设备
600885,2018-06-07,电力设备
600886,2003-01-01,电力及公用事业
600887,2003-01-01,食品饮料
600888,2003-01-01,有色金属
600889,2003-01-01,基础化工
600890,2003-01-01,房地产
600890,2014-10-09,石油石化
600890,2015-05-01,房地产
600891,2003-01-01,综合
600891,2012-09-03,商贸零售
600892,2003-01-01,电力设备
600892,2014-05-05,钢铁
600892,2017-01-24,传媒
600893,2003-01-01,国防军工
600894,2003-01-01,钢铁
600894,2015-06-01,机械
600895,2003-01-01,房地产
600896,2003-01-01,交通运输
600896,2018-06-07,医药
600897,2003-01-01,交通运输
600898,2003-01-01,商贸零售
600898,2019-07-22,通信
600900,2003-12-02,电力及公用事业
600901,2018-03-07,非银行金融
600903,2017-11-17,电力及公用事业
600908,2017-02-07,银行
600909,2017-02-07,非银行金融
600917,2014-10-09,电力及公用事业
600919,2017-02-07,银行
600926,2017-02-07,银行
600928,2019-03-14,银行
600929,2018-04-11,食品饮料
600933,2017-12-04,汽车
600936,2017-02-07,传媒
600939,2017-03-06,建筑
600958,2015-04-01,非银行金融
600959,2015-07-13,传媒
600960,2004-04-21,汽车
600961,2004-09-13,有色金属
600962,2004-07-06,农林牧渔
600963,2004-06-08,轻工制造
600965,2004-07-27,农林牧渔
600966,2004-06-22,轻工制造
600967,2004-06-01,机械
600967,2018-06-08,国防军工
600968,2019-07-17,石油石化
600969,2004-09-20,电力及公用事业
600970,2005-04-26,建筑
600971,2004-08-31,煤炭
600973,2004-08-16,电力设备
600975,2004-06-23,农林牧渔
600976,2004-05-10,医药
600977,2017-01-24,传媒
600978,2004-09-07,农林牧渔
600979,2003-01-01,电力及公用事业
600980,2004-05-26,有色金属
600981,2004-07-14,商贸零售
600982,2004-07-20,电力及公用事业
600983,2004-08-10,家电
600984,2004-07-21,机械
600985,2004-05-19,基础化工
600986,2004-05-17,建筑
600986,2018-04-11,传媒
600987,2004-08-23,纺织服装
600988,2004-04-28,汽车
600988,2013-05-03,有色金属
600989,2019-05-22,基础化工
600990,2004-05-24,国防军工
600991,2004-06-28,汽车
600992,2004-05-28,机械
600993,2004-05-31,医药
600995,2004-06-29,电力及公用事业
600996,2017-02-07,传媒
600997,2004-06-16,煤炭
600998,2010-12-07,医药
600999,2009-12-01,非银行金融
601000,2010-07-19,交通运输
601001,2006-07-07,煤炭
601002,2007-02-09,机械
601003,2007-03-13,钢铁
601005,2007-03-14,钢铁
601006,2006-08-15,交通运输
601007,2007-04-20,餐饮旅游
601008,2007-05-17,交通运输
601009,2007-08-02,银行
601010,2011-06-03,商贸零售
601011,2011-03-09,煤炭
601012,2012-04-12,电力设备
601015,2014-12-01,煤炭
601016,2014-10-09,电力及公用事业
601018,2010-12-07,交通运输
601019,2017-12-04,传媒
601020,2016-04-06,有色金属
601021,2015-02-01,交通运输
601028,2011-11-08,钢铁
601038,2012-08-09,机械
601058,2011-06-30,汽车
601066,2018-07-16,非银行金融
601068,2018-09-07,建筑
601069,2015-02-01,有色金属
601086,2017-11-17,商贸零售
601088,2007-10-23,煤炭
601098,2010-12-07,传媒
601099,2008-01-15,非银行金融
601100,2011-10-28,机械
601100,2012-05-04,机械
601101,2010-04-15,煤炭
601106,2010-03-02,机械
601107,2009-08-10,交通运输
601108,2017-11-17,非银行金融
601111,2006-09-01,交通运输
601113,2011-05-09,基础化工
601113,2012-10-10,石油石化
601116,2011-03-02,商贸零售
601116,2011-05-05,商贸零售
601117,2010-01-21,建筑
601118,2011-01-10,农林牧渔
601126,2010-12-31,电力设备
601127,2016-07-04,汽车
601128,2017-02-07,银行
601137,2011-01-28,有色金属
601138,2018-07-16,通信
601139,2010-01-11,电力及公用事业
601155,2015-12-31,房地产
601158,2010-04-13,电力及公用事业
601162,2018-10-31,非银行金融
601163,2017-02-07,基础化工
601166,2007-02-26,银行
601168,2007-07-26,有色金属
601169,2007-10-10,银行
601177,2010-12-07,机械
601179,2010-02-11,电力设备
601186,2008-03-24,建筑
601188,2010-04-02,交通运输
601198,2015-03-02,非银行金融
601199,2011-03-17,电力及公用事业
601200,2017-04-17,电力及公用事业
601208,2011-05-20,基础化工
601211,2015-07-01,非银行金融
601212,2017-03-06,有色金属
601216,2011-02-22,基础化工
601216,2011-05-05,基础化工
601218,2011-05-06,电力设备
601222,2011-09-01,电力设备
601225,2014-02-10,煤炭
601226,2015-01-01,建筑
601228,2017-04-17,交通运输
601229,2017-02-07,银行
601231,2012-02-21,电子元器件
601233,2011-05-18,基础化工
601233,2012-10-10,石油石化
601236,2019-07-17,非银行金融
601238,2012-03-30,汽车
601258,2011-09-01,汽车
601268,2010-02-23,机械
601288,2010-07-29,银行
601298,2019-03-14,交通运输
601299,2010-01-13,机械
601311,2011-06-02,汽车
601318,2007-03-02,非银行金融
601319,2018-11-27,非银行金融
601326,2017-10-17,交通运输
601328,2007-05-29,银行
601330,2018-07-16,电力及公用事业
601333,2007-01-10,交通运输
601336,2011-12-22,非银行金融
601339,2012-06-13,纺织服装
601360,2012-01-17,机械
601360,2018-02-27,计算机
601360,2019-07-22,传媒
601366,2017-06-13,商贸零售
601368,2015-07-13,电力及公用事业
601368,2016-03-16,电力及公用事业
601369,2010-05-13,机械
601375,2017-02-07,非银行金融
601377,2010-12-07,非银行金融
601388,2012-05-04,有色金属
601390,2007-12-17,建筑
601398,2006-11-10,银行
601500,2017-02-07,基础化工
601515,2012-02-17,轻工制造
601518,2010-04-02,交通运输
601519,2011-01-31,计算机
601555,2011-12-22,非银行金融
601558,2011-01-14,电力设备
601566,2011-05-30,纺织服装
601567,2011-06-15,机械
601567,2012-05-02,电力设备
601577,2018-10-31,银行
601579,2014-09-01,食品饮料
601588,2006-10-30,房地产
601595,2017-02-07,传媒
601598,2019-03-14,交通运输
601599,2011-05-27,纺织服装
601599,2016-07-04,传媒
601600,2007-05-21,有色金属
601601,2007-12-26,非银行金融
601606,2018-08-14,国防军工
601607,2003-01-01,医药
601608,2012-08-02,机械
601611,2016-07-04,建筑
601615,2019-03-14,电力设备
601616,2011-02-09,电力设备
601618,2009-10-13,建筑
601619,2017-08-03,电力及公用事业
601628,2007-01-10,非银行金融
601633,2011-09-28,汽车
601636,2011-08-12,建材
601666,2006-12-07,煤炭
601668,2009-08-12,建筑
601669,2011-11-08,建筑
601669,2012-05-05,建筑
601677,2011-09-19,有色金属
601678,2010-03-09,基础化工
601688,2010-03-12,非银行金融
601689,2015-04-01,汽车
601698,2019-07-17,国防军工
601699,2006-10-13,煤炭
601700,2011-01-19,电力设备
601717,2010-09-20,机械
601718,2010-09-20,纺织服装
601727,2008-12-19,电力设备
601766,2008-09-01,机械
601777,2010-12-07,汽车
601788,2009-09-01,非银行金融
601789,2011-08-16,建筑
601798,2011-06-22,机械
601799,2011-02-09,汽车
601800,2012-03-12,建筑
601801,2010-02-01,传媒
601808,2007-10-19,石油石化
601811,2017-02-07,传媒
601818,2010-09-20,银行
601828,2018-01-24,商贸零售
601838,2018-02-09,银行
601857,2007-11-19,石油石化
601858,2017-02-07,传媒
601860,2019-01-15,银行
601865,2019-03-14,建材
601866,2007-12-26,交通运输
601869,2018-08-14,通信
601872,2006-12-15,交通运输
601877,2010-02-04,电力设备
601878,2017-07-10,非银行金融
601880,2010-12-06,交通运输
601881,2017-02-07,非银行金融
601882,2017-02-07,机械
601886,2011-08-18,建筑
601888,2009-10-29,餐饮旅游
601890,2010-12-28,机械
601890,2019-07-22,机械
601898,2008-02-22,煤炭
601899,2008-05-13,有色金属
601900,2016-03-16,传媒
601901,2011-08-10,非银行金融
601908,2011-09-08,机械
601908,2014-05-05,电力设备
601918,2008-01-04,煤炭
601919,2007-07-10,交通运输
601928,2011-12-22,传媒
601929,2012-03-02,传媒
601933,2010-12-15,商贸零售
601939,2007-10-16,银行
601949,2017-10-17,传媒
601952,2017-06-13,农林牧渔
601958,2008-05-05,有色金属
601965,2012-06-12,汽车
601966,2016-07-04,基础化工
601968,2015-07-01,轻工制造
601969,2015-01-01,钢铁
601975,2003-01-01,交通运输
601985,2015-07-01,电力及公用事业
601988,2006-07-19,银行
601989,2009-12-30,机械
601989,2012-10-10,国防军工
601990,2018-07-16,非银行金融
601991,2007-01-08,电力及公用事业
601992,2011-03-01,建材
601992,2015-05-01,综合
601996,2011-09-29,农林牧渔
601997,2017-02-07,银行
601998,2007-05-18,银行
601999,2008-01-08,传媒
603000,2012-05-04,传媒
603001,2012-05-04,纺织服装
603002,2012-05-21,基础化工
603003,2012-08-31,石油石化
603003,2017-01-24,通信
603003,2018-06-07,石油石化
603003,2018-09-07,有色金属
603003,2019-07-22,石油石化
603003,2019-08-21,计算机
603005,2014-04-01,电子元器件
603006,2014-07-01,汽车
603007,2017-02-07,建筑
603008,2012-07-18,轻工制造
603009,2014-08-01,汽车
603010,2014-11-03,基础化工
603011,2014-12-01,机械
603012,2015-04-01,机械
603013,2018-06-07,汽车
603015,2015-03-02,机械
603015,2015-04-01,机械
603016,2017-01-24,电力设备
603017,2015-01-01,建筑
603018,2014-11-03,建筑
603019,2014-12-01,计算机
603020,2015-04-01,食品饮料
603021,2015-05-01,轻工制造
603022,2015-06-01,轻工制造
603023,2015-06-01,汽车
603025,2015-05-01,计算机
603026,2015-06-01,基础化工
603026,2017-03-06,石油石化
603026,2018-09-07,基础化工
603027,2016-04-06,食品饮料
603028,2016-04-06,机械
603028,2016-04-25,钢铁
603028,2018-05-03,机械
603029,2016-04-29,机械
603030,2015-04-01,建筑
603031,2017-02-07,商贸零售
603032,2017-02-07,交通运输
603033,2017-02-07,基础化工
603035,2017-02-07,汽车
603036,2017-02-07,机械
603037,2017-02-07,汽车
603038,2017-02-07,建材
603039,2017-02-07,计算机
603040,2017-03-06,汽车
603041,2017-04-17,基础化工
603042,2017-06-13,通信
603043,2017-07-10,食品饮料
603043,2017-08-03,餐饮旅游
603045,2018-06-07,有色金属
603050,2017-06-13,电力设备
603055,2017-10-17,纺织服装
603056,2018-01-24,交通运输
603058,2017-02-07,轻工制造
603059,2018-03-07,轻工制造
603060,2017-02-07,综合
603063,2017-08-03,电力设备
603066,2015-07-01,交通运输
603067,2017-02-07,基础化工
603068,2019-04-24,电子元器件
603069,2017-01-24,交通运输
603076,2017-12-04,机械
603077,2012-08-02,基础化工
603078,2017-06-13,基础化工
603079,2017-10-17,医药
603080,2018-01-24,电力及公用事业
603081,2017-06-13,建筑
603081,2019-08-21,机械
603083,2017-11-17,通信
603085,2015-07-01,机械
603085,2019-07-22,汽车
603086,2017-06-13,基础化工
603088,2014-12-01,机械
603089,2017-03-06,汽车
603090,2017-02-07,机械
603093,2019-09-16,非银行金融
603096,2017-06-13,传媒
603098,2017-02-07,建筑
603099,2014-09-01,餐饮旅游
603100,2014-09-01,机械
603101,2016-06-03,商贸零售
603103,2017-11-17,传媒
603105,2018-08-14,电力设备
603106,2017-10-17,计算机
603108,2015-06-01,医药
603110,2017-11-17,基础化工
603111,2014-08-01,机械
603113,2017-06-13,煤炭
603115,2019-08-21,机械
603116,2015-07-13,纺织服装
603117,2015-07-01,交通运输
603118,2015-03-02,通信
603121,2019-03-14,汽车
603123,2012-05-04,商贸零售
603126,2014-08-01,电力及公用事业
603126,2015-02-01,电力及公用事业
603127,2017-10-17,医药
603128,2012-05-30,交通运输
603129,2017-10-17,汽车
603131,2016-07-04,机械
603133,2017-04-17,基础化工
603136,2017-10-17,餐饮旅游
603138,2017-04-17,计算机
603139,2017-06-13,医药
603156,2018-03-07,食品饮料
603157,2017-10-17,纺织服装
603158,2015-04-01,汽车
603159,2017-02-07,机械
603160,2017-02-07,电子元器件
603161,2018-01-24,汽车
603165,2017-02-07,轻工制造
603165,2017-07-10,电力及公用事业
603165,2018-05-03,轻工制造
603166,2014-12-01,汽车
603167,2012-09-07,交通运输
603168,2014-07-01,医药
603169,2014-11-03,机械
603177,2017-03-06,电力及公用事业
603178,2017-04-17,汽车
603179,2017-04-17,汽车
603180,2017-06-13,轻工制造
603181,2017-10-17,基础化工
603183,2017-10-17,综合
603185,2019-01-15,机械
603186,2017-02-07,电子元器件
603187,2018-12-20,家电
603187,2019-07-17,机械
603188,2014-10-09,基础化工
603189,2017-02-07,计算机
603192,2018-09-07,基础化工
603196,2017-06-13,纺织服装
603197,2017-06-13,汽车
603198,2015-06-01,食品饮料
603199,2015-04-01,餐饮旅游
603200,2017-06-13,电力及公用事业
603203,2017-02-07,机械
603208,2017-03-06,轻工制造
603214,2018-04-11,商贸零售
603217,2019-07-17,基础化工
603218,2017-02-07,电力设备
603220,2018-11-27,通信
603222,2015-03-02,医药
603223,2015-07-01,交通运输
603225,2017-06-13,基础化工
603225,2018-09-07,石油石化
603226,2017-07-10,轻工制造
603227,2015-06-01,基础化工
603228,2017-02-07,电子元器件
603229,2017-06-13,医药
603232,2017-06-13,计算机
603233,2017-08-03,医药
603236,2019-08-21,通信
603238,2017-03-06,轻工制造
603238,2017-05-12,纺织服装
603239,2017-02-07,汽车
603256,2019-08-21,基础化工
603258,2017-02-07,传媒
603259,2018-06-07,医药
603260,2017-11-17,有色金属
603266,2017-02-07,基础化工
603267,2019-05-22,电子元器件
603268,2015-04-01,建材
603269,2017-06-13,机械
603277,2017-10-17,机械
603278,2017-12-04,机械
603279,2019-08-21,机械
603283,2018-01-24,机械
603286,2017-07-10,汽车
603288,2014-04-01,食品饮料
603289,2017-11-17,机械
603297,2018-10-31,电子元器件
603298,2017-02-07,机械
603299,2015-12-31,基础化工
603300,2015-06-01,建筑
603301,2018-05-03,医药
603303,2017-04-17,家电
603305,2017-08-03,汽车
603306,2014-10-09,汽车
603308,2014-02-10,机械
603309,2015-03-02,医药
603311,2015-06-01,家电
603313,2017-02-07,纺织服装
603313,2017-03-06,轻工制造
603315,2015-05-01,机械
603316,2017-07-10,建筑
603317,2019-04-24,食品饮料
603318,2015-05-01,机械
603319,2017-02-07,机械
603319,2019-07-22,汽车
603320,2017-06-13,电力设备
603321,2017-10-17,机械
603322,2017-01-24,通信
603323,2017-02-07,银行
603326,2017-07-10,轻工制造
603327,2019-06-19,电子元器件
603328,2014-07-01,电子元器件
603329,2018-01-24,交通运输
603330,2017-03-06,基础化工
603331,2017-08-03,机械
603332,2019-03-14,基础化工
603333,2012-05-08,电力设备
603335,2017-07-10,汽车
603336,2017-02-07,农林牧渔
603337,2017-02-07,机械
603338,2015-04-01,机械
603338,2018-05-03,机械
603339,2016-06-03,机械
603345,2017-03-06,食品饮料
603348,2018-05-03,汽车
603351,2019-03-14,医药
603355,2015-06-01,家电
603356,2018-02-09,机械
603357,2017-10-17,房地产
603357,2019-07-22,建筑
603358,2017-03-06,汽车
603359,2017-10-17,建筑
603360,2017-03-06,基础化工
603363,2017-10-17,农林牧渔
603365,2017-12-04,纺织服装
603366,2012-05-22,家电
603367,2017-11-17,医药
603368,2015-01-01,医药
603369,2014-08-01,食品饮料
603377,2016-03-16,汽车
603377,2019-07-29,综合
603378,2017-11-17,基础化工
603379,2019-04-24,基础化工
603380,2017-07-10,电子元器件
603383,2017-06-13,计算机
603385,2017-04-17,建材
603386,2017-10-17,电子元器件
603387,2017-08-03,医药
603388,2017-04-17,建筑
603389,2017-02-07,轻工制造
603393,2017-02-07,电力及公用事业
603396,2017-11-17,电力设备
603398,2015-12-31,轻工制造
603399,2012-08-31,有色金属
603416,2017-02-07,机械
603421,2017-02-07,通信
603429,2017-02-07,轻工制造
603444,2017-02-07,传媒
603456,2014-11-03,医药
603458,2017-10-17,建筑
603466,2017-11-17,建筑
603477,2018-01-24,纺织服装
603486,2018-06-07,家电
603486,2018-07-16,机械
603488,2017-06-13,机械
603496,2017-07-10,计算机
603499,2017-11-17,轻工制造
603500,2017-10-17,机械
603501,2017-06-13,电子元器件
603505,2017-06-13,建材
603506,2018-02-09,房地产
603507,2017-11-17,机械
603507,2018-05-03,电力设备
603508,2015-12-31,电子元器件
603515,2017-02-07,家电
603516,2018-02-09,通信
603516,2019-07-22,计算机
603517,2017-04-17,食品饮料
603518,2015-01-01,纺织服装
603519,2015-04-01,基础化工
603520,2016-04-06,医药
603527,2017-10-17,有色金属
603528,2016-06-03,计算机
603530,2019-08-21,电力设备
603533,2017-10-17,传媒
